episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
1238,0,LOST_EARLY,23.11,0.0,0,161,Walk past the closed off section and make a slight left turn followed by a sharper left turn and stop completely once near the end of the paintings.
205,0,LOST_EARLY,22.84,0.006,0,70,"Turn towards a large wooden manel, go forward through a doorway and continue down a red carpet between rope barriers until you reach the next doorway, facing a large bed,and stop."
1786,0,LOST_EARLY,22.79,0.016,0,75,"Go straight and enter the first door on the right. Continue down the red carpet and enter the second set of doors, stopping inside the bedroom."
140,0,LOST_EARLY,22.37,0.051,0,48,Walk through the doorway to the right of the dining room table then go through the doorway by the flower pot.  Take the doorway directly left of the staircase and wait there.
1459,0,LOST_EARLY,22.06,0.0,0,500,Go upstairs. Wait four steps to the top.
1239,0,LOST_EARLY,21.81,0.0,0,159,"Move to the other side of the center pillar, and wait near its far end."
1788,0,LOST_EARLY,21.81,0.026,0,68,Go through the door on the right and continue straight. Stop in the next room in front of the bed.
470,0,LOST_EARLY,21.65,0.008,0,206,Go through the large wooden doors and turn right. Pass the photos on the left and pass the second set of wooden doors. Continue going straight and stop at the chair at the end of the table.
1618,0,LOST_EARLY,21.25,0.0,0,380,"Walk through the double doors next to the red cushioned bench. Stop just after the red path turns right, near the first of two information signs next to each other."
1723,0,LOST_EARLY,21.05,0.004,0,139,Turn left and take a right at the table. Take a left at the painting and then take your first right. Wait next to the exercise equipment.
1094,0,LOST_EARLY,20.95,0.022,0,65,"Exit the area though the double arched doors nearest you and continue forward into the bathroom ahead of you. After entering the bathroom, go to the right into the small room with the toilet."
1653,0,LOST_EARLY,20.66,0.026,0,91,Take a left at the first doorway.Walk down the hall and stop at the next doorway.
324,0,LOST_EARLY,20.49,0.0,0,281,Walk through the room along the red carpet area and down the middle of the room past the desk and chairs against the wall and towards the door on the other end of the room. Stop in the doorway.
323,0,LOST_EARLY,20.46,0.022,0,66,Go down the red carpet and stop at the door at the end of the hall.
322,0,LOST_EARLY,20.35,0.021,0,64,Walk on the red carpet across the room to the next set of doors and weight there.
1696,0,LOST_EARLY,20.12,0.073,0,38,"Go down the path on the left towards the large dining room. Enter and go down the red carpet on the right side of the room, stopping at the door leading into another room."
1697,0,LOST_EARLY,20.12,0.073,0,38,"Walk through the room without the red carpet and through the next door into the room where there is a red carpet path again. Turn right on the patha nd continue on the path and stop in the next doorway, next to a rectangular table covered in red cloth."
1698,0,LOST_EARLY,20.12,0.073,0,38,"Go straight through the large entryway and turn right, go passed the large table and stop in the entryway."
422,0,LOST_EARLY,20.11,0.069,0,43,Walk past piano. Walk through arched wooden doors. Wait at bathtub.
1620,0,LOST_EARLY,20.08,0.021,0,86,Turn right and follow the red station barrier (rope) towards the painting of the man in red pants.  Turn right and go through the open brown wooden doors into the next museum room.  In this room walk straight forward and stop on the red carpet beside the red chair at the end of the table with the large chandelier above it.
779,0,LOST_EARLY,19.94,0.025,0,87,Walk across the room to the other end of the table. Walk out the 2 small wood doors in front of you. Once out turn left and walk down the hallway. Turn right through the entryway before the ovens. Stop once you are facing the long hallway.
49,0,LOST_EARLY,19.73,0.086,0,48,Walk through the kitchen passed the sink and around the corner out into the hallway. Walk into the arched entry well to the left of the stairwell. Continue into the room with the armchair and bed.
721,0,LOST_EARLY,19.32,0.0,0,96,Turn around and go to your left. Then go through the doorway on your left. Then turn right by the island.
841,0,LOST_EARLY,19.16,0.116,0,39,Go down the hall with the piano and take a left at the end. Take the first left In the bedroom. Step on the carpet halfway between the nightstand and tv stand and stop.
83,0,LOST_EARLY,19.11,0.015,0,355,Walk past kitchen. Walk past thermostat. Walk into bedroom. Wait on rug.
920,0,LOST_EARLY,19.04,0.053,0,68,Walk through the TV room. Go to the door to the outside area that is on the left side Stop to the right of the door.
752,0,LOST_EARLY,18.64,0.008,0,149,"walk away from the bed towards the chair, turn right, walk past the TV to exit the bedroom, turn and walk down the hall to the right and stop in front of the bathtub."
1001,0,LOST_EARLY,18.55,0.055,0,63,Exit the room. Turn left and go into the room. Wait at the entrance.
90,0,LOST_EARLY,18.29,0.077,0,63,Walk into the dining area and make a right when you get to the end of the table. Walk down the hall and stand in front of the door of the dining room at the end of the hall.
1390,0,LOST_EARLY,18.25,0.11,0,239,Go straight into the hall. Turn right and walk straight until you go into another room. Wait there.
1658,0,LOST_EARLY,17.79,0.036,0,40,You should walk down the red carpet and stop at the doorway of the next room.
704,0,LOST_EARLY,17.64,0.075,0,43,Walk down the hallway. Wait in front of the next set of doors.
705,0,LOST_EARLY,17.64,0.075,0,43,Walk forward along red carpet. Stop at the fire extinguisher.
306,0,LOST_EARLY,17.61,0.061,0,500,Go into the room with the very large TV.  Keep going past the couches and out through the back door to the back patio.  Stop outside the door facing an outdoor dining set.
153,0,LOST_EARLY,17.48,0.081,0,59,Walk down the hallway passed the potted plant. Walk passed the counter and bar stools. Walk towards the staircase and turn right around the corner. Walk passed the ceramic urns and through the arched entryway. towards the circle of  armchairs.
1018,0,LOST_EARLY,17.47,0.135,0,111,"walk towards top of the stairs, walk past stairs and turn right, walk through doorway turn right and stop once you walk through two glass doors."
1182,0,LOST_EARLY,17.47,0.11,0,500,Turn around and exit the room. Leave through the hallway and pass the painting. Turn left and exit the hallway. Turn left and stop.
1029,0,LOST_EARLY,17.32,0.049,0,49,Walk straight until you get to a room that has a black table on the left with flowers on it. Wait there.
1202,0,LOST_EARLY,17.1,0.078,0,52,"Step forward, make a left, turn right, enter the room on the left, wait near the chair."
94,0,LOST_EARLY,17.08,0.104,0,33,"Walk forward, take a left around the corner and walk all the way to the end of the hallway, and stop at the door before the bedroom."
1180,0,LOST_EARLY,17.07,0.108,0,500,"Turn around and exit out the door to the far right of the bed. Once out, Walk down the hallway. Once you get to where the hallway opens up, turn left and walk past the stairs. Stop looking into the next door to your left facing the sitting room."
623,0,LOST_EARLY,16.97,0.001,0,305,Go down four stairs. Go down three stairs. Go to the wood bench. Go to the flower vase. Go to the round wood doorway. Go to the dining table.
842,0,LOST_EARLY,16.91,0.148,0,30,"Go straight, pass the piano and the pictures on the wall then turn left and head down the hallway then turn right and stop by the bed."
843,0,LOST_EARLY,16.91,0.148,0,30,"With the violin on your right, start walking down the hallway, passing a piano on your left. At the end of the hallway, take a left and then an immediate right into a bedroom."
1250,0,LOST_EARLY,16.76,0.1,0,38,Exit the dining room through the double doors on the far right. Stop outside the doors and wait.
572,0,LOST_EARLY,16.74,0.104,0,56,Walk through the kitchen and to the right of the bathroom. Wait in the bedroom through the door on the right.
573,0,LOST_EARLY,16.68,0.104,0,45,Walk past the refrigerator and out of the kitchen.  Enter the second bedroom on the right.  Stop near the foot of the bed with a gray comforter.
571,0,LOST_EARLY,16.65,0.088,0,62,"With the sink to your left and the stove to your right, start walking forward until you exit the kitchen, veering right and entering the second bedroom to your left."
433,0,LOST_EARLY,16.59,0.278,0,500,"Go to the hallway, take a right, and at the intersection take a left, stopping at the bar."
435,0,LOST_EARLY,16.59,0.278,0,500,Go past the circle of chairs toward the door. Turn right and go into the hallway. Turn left to go into the kitchen.
42,0,LOST_EARLY,16.45,0.173,0,52,Walk towards the kitchen area. Keep walking along the kitchen area towards the doorway. Turn right and exit the kitchen area walking across the small living room area and into the bedroom to you left.
740,0,LOST_EARLY,16.33,0.115,0,500,Walk down the hallway and take a right. Walk past the piano and wait by the violin hanging on the wall.
40,0,LOST_EARLY,16.3,0.164,0,102,Walk into the kitchen area. Walk by the sink and oven. Walk straight into the hallway. turn right into the little room. Turn left and walk into the bedroom. Stop by the corner of the bed.
141,0,LOST_EARLY,16.23,0.121,0,110,Turn right. Go forward. Turn right at doorway. Go forward. Turn right again. Go forward and stop.
1421,0,LOST_EARLY,16.18,0.245,0,238,Turn left and go out of the room. Turn left and go straight then turn right. Go past the piano and straight until you get to the chandelier and the round design in the floor. Wait there.
703,0,LOST_EARLY,16.14,0.105,0,37,Continue down the red carpet path past the white statue of two people in the corner two the right. Stop on the path with the two vases on the ground to your right.
1386,0,LOST_EARLY,16.12,0.171,0,34,Turn to exit room. Walk through kitchen. Continue through pantry. Walk across hallway. Walk past closet double doors to bedroom. Stop inside bedroom before bed.
235,0,LOST_EARLY,16.07,0.067,0,195,"Exit the kitchen, walk through the pantry, walk slight right down the hallway, enter the bedroom, wait by the bed."
1613,0,LOST_EARLY,16.01,0.007,0,222,"Go straight down the hallway opposite the brown door until you get to an intersection, make a left and go straight, then make a left before the bookcase and go straight into the bedroom on the left, take a step into the bedroom and then stop."
1130,0,LOST_EARLY,15.9,0.072,0,48,"face four kitchen bar stools, turn left, turn right after the last kitchen bar stool and walk straight through kitchen, stop in the middle of the stone arch doorway."
95,0,LOST_EARLY,15.86,0.046,0,391,Walk toward the big wall of windows. Turn hard left and continue passed the kitchen. Stop when you reach the room in front of you.
380,0,LOST_EARLY,15.8,0.125,0,31,Go through the open door to the right of the closet door. Go down the hallway and stop at the edge of the counter.
